risk_continue,risk_early,risk_difference,risk_ratio,stay_balanced_risk_continue,stay_balanced_risk_early,stay_balanced_risk_difference,stay_balanced_risk_ratio,seed,converged
0.4581255372780739,0.532768895531788,0.07464335825371404,1.1629321052417274,0.5718422401758239,0.576326684069939,0.004484443894115175,1.0078420997594308,53009329,1
0.4171225076414536,0.4925710570054909,0.07544854936403733,1.1808786339309474,0.5538685160128443,0.5565375048316219,0.00266898881877764,1.0048188130244178,936551962,1
0.40806587734596017,0.517140787795056,0.10907491044909584,1.2672973078722327,0.5442555506402643,0.6139548413152,0.06969929067493563,1.1280635366840837,1063377308,1
0.44971979282178565,0.5044475811089716,0.05472778828718594,1.121693083472698,0.5769385540835817,0.5726426068304173,-0.0042959472531644005,0.9925538911851919,154205519,1
0.4358227040063215,0.524773827123142,0.08895112311682052,1.2040993328230332,0.5804255283574543,0.5963736228456433,0.015948094488189013,1.027476555921516,2016668272,1
0.42660327935089193,0.5017307059849675,0.07512742663407557,1.1761060691994385,0.5720975350797433,0.5667037461177763,-0.005393788961966961,0.9905719066571137,453004976,1
0.4495521198752789,0.5023326425471917,0.0527805226719128,1.1174069042017996,0.5815315478736439,0.5679401149578099,-0.013591432915833979,0.9766282105149227,1131622552,1
0.42649311124038486,0.484781948625808,0.05828883738542312,1.1366700559732363,0.5581627172595691,0.5579532169270867,-0.00020950033248245958,0.9996246608273819,1278403569,1
0.4243483888618459,0.5063680761242603,0.08201968726241438,1.1932838427462895,0.5556167763955511,0.5834919886556326,0.027875212260081494,1.0501698534751167,191894923,1
0.41482834308830024,0.5035460419042951,0.08871769881599484,1.2138660491602677,0.5482721855586253,0.5547297619923024,0.006457576433677059,1.0117780485747194,347597137,1
0.4391647822486221,0.48084139072454885,0.041676608475926746,1.094899705442074,0.5581270920543089,0.5642923259250017,0.006165233870692788,1.011046290277722,1078223077,1
0.40299008975039363,0.5137223838900328,0.11073229413963914,1.2747767177307638,0.5400408783086726,0.5806262029914613,0.04058532468278864,1.075152319598279,130092161,1
0.4157078424515657,0.4876198883594551,0.07191204590788935,1.1729869840410043,0.5438214601022769,0.5845512077109913,0.040729747608714395,1.0748954401340733,1636699432,1
0.4579792857126299,0.4972848226977854,0.03930553698515549,1.08582383136389,0.5858985199037808,0.5735833322683452,-0.012315187635435598,0.9789806814370208,235700989,1
0.44136420146753325,0.5043324693311485,0.06296826786361526,1.1426673655322432,0.5555180819929119,0.5586973267159953,0.0031792447230833965,1.005723026533498,288557970,1
0.3951136633361356,0.4750140685571427,0.07990040522100705,1.2022213166367604,0.5326589858642115,0.5606721855000656,0.028013199635854136,1.052591245767504,587149434,1
0.4451869619614206,0.5020103391923276,0.056823377230907024,1.1276393562393485,0.5645036322889369,0.5659030449398953,0.0013994126509584426,1.0024790144312874,1841551304,1
0.4151674057384194,0.48631872702683215,0.07115132128841273,1.1713798345076307,0.5413911337348362,0.5593823521571377,0.017991218422301558,1.0332314611400957,324034274,1
0.44189927908820803,0.508077497444299,0.06617821835609095,1.1497586022150559,0.5765026584814485,0.5731404299544006,-0.003362228527047928,0.9941678872116492,164650085,1
